10,1.01642,20525,115732,0.0213195,0.650016,3.09906,1.94668,46.1432,4.98604
7,0.0827496,22954,127381,0.0213195,0.656187,3.09906,1.94014,46.1432,4.9327
8,1.37476,20419,115185,0.0213195,0.649462,3.09906,1.9472,46.1432,4.98459
9,0.698625,20419,115183,0.0213195,0.652067,3.09906,1.94048,46.1432,4.94196
10,0.956046,20419,115183,0.0213195,0.65773,3.09906,1.93454,46.1432,4.89491
11,0.0751754,-1,-1,-1,-1,-1,-1,-1,-1
7,0.361554,49206,265488,0.0213195,0.668999,3.09906,1.92448,46.1432,4.77813
8,2.90587,29014,164881,0.0226974,0.68417,3.09906,1.89922,42.1647,4.54472
9,1.2898,29014,165236,0.0226974,0.691725,3.09906,1.87796,36.1542,4.41862
10,1.38162,29014,165236,0.0258898,0.725942,3.09598,1.84394,34.6265,4.21253
7,0.170327,36985,203548,0.0258898,0.724134,3.09598,1.84772,34.6265,4.26291
8,1.83062,28808,164207,0.0258898,0.724743,3.09598,1.84262,34.6265,4.21339
9,1.1557,28808,164347,0.0258898,0.72656,3.09598,1.83599,34.6265,4.18028
10,1.32408,28808,164347,0.0258898,0.741335,3.09598,1.81949,34.6265,4.09783
7,0.137267,33810,188031,0.0258898,0.738278,3.09598,1.82599,34.6265,4.1446
8,1.65693,28626,163296,0.0258898,0.739557,3.09598,1.82112,34.6265,4.10746
9,1.10593,28626,163396,0.0258898,0.740119,3.09598,1.81839,34.6265,4.09417
10,1.21749,28626,163396,0.0258898,0.747695,3.09598,1.80975,34.6265,4.05305
11,0.103926,-1,-1,-1,-1,-1,-1,-1,-1
7,0.422466,59861,323619,0.0258898,0.715915,3.09598,1.85968,34.6265,4.39761
8,3.02279,36826,208662,0.0258898,0.742731,3.09598,1.81925,34.6265,4.06379
9,1.57809,36826,209044,0.0258898,0.7451,3.09598,1.81106,34.6265,4.02354
10,1.60992,36826,209044,0.0260896,0.77289,3.09159,1.78381,33.3295,3.87392
7,0.247531,49052,268066,0.0260896,0.759545,3.09159,1.80396,33.3295,4.02485
8,2.70548,36681,208507,0.0280479,0.770682,3.06838,1.78539,28.5507,3.88564
9,1.51098,36681,208588,0.0280479,0.771564,3.06838,1.78238,28.5507,3.874
10,1.52972,36681,208588,0.0315053,0.784903,3.0552,1.76745,28.1973,3.80846
7,0.205155,45539,250743,0.0314344,0.772772,3.07561,1.78546,29.5364,3.93499
8,2.21518,36564,207992,0.0422676,0.782621,3.04729,1.77065,21.8488,3.82347
9,1.50458,36564,208058,0.0422676,0.782874,3.04729,1.76927,21.8488,3.81874
10,1.44696,36564,208058,0.0427749,0.790739,3.04817,1.7599,21.8288,3.7807
7,0.189571,43966,243079,0.0427749,0.779113,3.04817,1.77703,21.8288,3.89409
8,2.1168,36459,207496,0.0427749,0.788838,3.04817,1.76266,21.8288,3.79342
9,1.46467,36459,207529,0.0427749,0.789008,3.04817,1.76187,21.8288,3.79023
10,1.37902,36459,207529,0.0427749,0.793777,3.04817,1.75587,21.8288,3.76651
11,0.073176,-1,-1,-1,-1,-1,-1,-1,-1
7,0.161103,41134,231270,0.0427749,0.780016,3.07442,1.77306,24.9446,3.8897
8,3.47441,37190,211423,0.12466,0.790073,2.9095,1.76086,11.505,3.78861
9,1.5109,37190,211483,0.12466,0.79031,2.86327,1.75983,11.505,3.78372
10,1.3881,37190,211483,0.137614,0.795729,2.86327,1.75409,11.505,3.75386
7,0.142334,39330,221876,0.137614,0.790518,2.89571,1.76043,13.1603,3.80406
8,3.52315,37052,210771,0.137614,0.795065,2.86327,1.75486,10.9235,3.75784
9,1.48925,37052,210784,0.137788,0.795149,2.86327,1.75446,10.9235,3.75659
10,1.38225,37052,210784,0.144319,0.797531,2.872,1.75174,10.8247,3.7446
7,0.134017,38778,219074,0.144319,0.792965,2.79419,1.7571,11.2885,3.78597
8,3.25691,37042,210752,0.144319,0.796775,2.872,1.75265,10.8247,3.74874
9,1.50327,37042,210787,0.144319,0.796719,2.872,1.7526,10.8247,3.74831
10,1.35346,37042,210787,0.144319,0.798107,2.872,1.75085,10.8247,3.74092
11,0.0635044,-1,-1,-1,-1,-1,-1,-1,-1
7,0.120167,37310,212135,0.144319,0.797399,2.872,1.75188,12.4342,3.74666
8,3.80235,36899,210051,0.144319,0.798088,2.79419,1.75109,10.5052,3.74109
9,1.55667,36899,210039,0.176547,0.798156,2.79419,1.75092,8.09148,3.74058
10,1.35318,36899,210039,0.176547,0.798887,2.79419,1.74996,7.98542,3.73691
8,3.47362,36842,209725,0.176547,0.798893,2.79419,1.75002,7.98542,3.73691
12,0.572226,24686,101930,0.185867,0.806068,2.7844,1.74,7.98542,3.69364
13,-1,0,-1,-1,-1,-1,-1,-1,-1
